ID,Book length (mins)_overall,Book length (mins)_avg,Price_overall,Price_avg,Review,Review 10/10,Minutes listened,Completion,Support Requests,Last visited minus Purchase date,Target
30245,1188,1188,5.33,5.33,No,?,0,0,0,0,No
30896,2160,2160,4.09,4.09,No,?,0,0,0,0,No
32342,1188,1188,5.33,5.33,No,?,0,0,0,0,No
33239,2160,2160,9.75,9.75,Yes,8,0.99,0,0,183,No
1422,1188,1188,5.99,5.99,Yes,10,0.7,0,3,29,No
1629,2160,2160,7.99,7.99,No,?,0.02,0,0,4,No
4647,1188,1188,5.33,5.33,No,?,0,0,0,27,No
4705,1188,1188,5.33,5.33,Yes,8,0.59,0,0,137,No
4893,648,648,5.33,5.33,No,?,0.19,0,0,44,No
4917,1188,1188,5.33,5.33,No,?,0.01,0,0,5,No
5054,1188,1188,5.33,5.33,No,?,0.11,0,0,113,No
5124,1620,1620,5.33,5.33,No,?,0,0,0,0,No
6076,1620,1620,11.39,11.39,Yes,8,0.4,0,0,8,No
6140,1188,1188,5.33,5.33,No,?,0.1,0,0,141,No
6309,1188,1188,5.87,5.87,No,?,0.2,0,0,182,No
6382,2160,2160,6.21,6.21,Yes,9,0.67,0,1,311,No
7044,1188,1188,10.13,10.13,Yes,10,0.41,0,0,10,No
7294,1188,1188,5.33,5.33,No,?,0,0,0,0,No
8542,1620,1620,5.33,5.33,No,?,0.04,0,0,41,No
8565,1188,1188,6.92,6.92,No,?,0.13,0,0,4,No
8636,1188,1188,5.33,5.33,No,?,0.07,0,0,3,No
10508,1188,1188,5.33,5.33,No,?,0,0,0,0,No
10759,1188,1188,5.99,5.99,No,?,0,0,0,0,No
10847,1188,1188,5.33,5.33,No,?,0,0,0,0,No
11092,1188,1188,5.33,5.33,No,?,0,0,0,0,No
11300,1080,1080,11.39,11.39,Yes,8,0.31,0,0,175,No
11371,2160,2160,5.33,5.33,No,?,0.01,0,0,305,No
11562,1188,1188,5.33,5.33,No,?,0.02,0,0,0,No
12949,1188,1188,5.33,5.33,No,?,0,0,0,147,No
13525,1188,1188,5.33,5.33,No,?,0.41,0,0,20,No
13570,1188,1188,5.33,5.33,No,?,0.03,0,0,70,No
13628,1188,1188,9.75,9.75,No,?,0,0,0,4,No
13915,2160,2160,6.92,6.92,No,?,0,0,0,0,No
15560,1188,1188,5.33,5.33,Yes,9,1,0,0,329,No
16039,1188,1188,5.33,5.33,Yes,6,0.15,0,0,6,No
16537,1188,1188,5.33,5.33,No,?,0.12,0,0,1,No
16687,1188,1188,5.33,5.33,No,?,0.01,0,0,4,No
16779,1188,1188,5.33,5.33,No,?,0.49,0,0,47,No
17658,1620,1620,5.33,5.33,No,?,0.02,0,0,33,No
17806,2160,2160,5.33,5.33,No,?,0,0,0,0,No
19841,2160,2160,4.12,4.12,No,?,0.39,0,0,190,No
20371,1188,1188,5.33,5.33,No,?,0.18,0,0,287,No
22277,1188,1188,5.33,5.33,No,?,0,0,0,0,No
22572,1188,1188,5.33,5.33,No,?,0.05,0,0,16,No
22844,2160,2160,5.33,5.33,No,?,0.03,0,0,0,No
23798,1188,1188,5.99,5.99,No,?,0,0,0,0,No
24045,2160,2160,5.33,5.33,No,?,0,0,0,0,No
24137,2160,2160,4.62,4.62,No,?,0.01,0,0,10,No
24535,1188,1188,5.33,5.33,No,?,0,0,0,0,No
24719,1188,1188,5.33,5.33,No,?,0,0,0,0,No
26359,1188,1188,5.87,5.87,No,?,0,0,0,0,No
26384,2160,2160,5.33,5.33,No,?,0.02,0,0,31,No
27394,1620,1620,7.99,7.99,No,?,0.08,0,0,1,No
27897,1620,1620,5.33,5.33,No,?,0.61,0,1,130,No
28502,324,324,5.33,5.33,No,?,0,0,0,0,No
28660,1188,1188,5.33,5.33,Yes,8,0.53,0,1,141,No
28846,1188,1188,5.1,5.1,No,?,0.02,0,0,4,No
29150,1188,1188,5.33,5.33,No,?,0,0,0,0,No
29155,1620,1620,7.99,7.99,No,?,0,0,0,0,No
29475,2160,2160,7.99,7.99,No,?,0,0,0,0,No
29629,1188,1188,5.33,5.33,No,?,0.16,0,0,56,No
30264,2160,2160,13.15,13.15,No,?,0.25,0,0,56,No
30958,1188,1188,6.13,6.13,No,?,0.27,0,0,5,No
32306,1188,1188,5.33,5.33,No,?,0.08,0,0,4,No
32532,1620,1620,5.33,5.33,No,?,0.39,0,0,208,No
32978,1188,1188,5.99,5.99,No,?,0.02,0,0,2,No
33143,540,540,10.95,10.95,No,?,0.75,0,0,292,No
33492,1188,1188,4.09,4.09,No,?,0.12,0,0,84,No
1149,1188,1188,6.92,6.92,Yes,5,0.06,0,0,2,No
1851,1620,1620,6.34,6.34,No,?,0,0,0,0,No
2415,1188,1188,5.33,5.33,Yes,10,0.31,0,0,186,No
2486,1188,1188,5.33,5.33,No,?,0,0,0,221,No
2643,1188,1188,5.99,5.99,No,?,0.2,0,0,9,No
2843,1620,1620,5.33,5.33,No,?,0.9,0,0,139,No
2871,1620,1620,5.33,5.33,No,?,0,0,0,2,No
4656,2160,2160,5.33,5.33,No,?,0.13,0,0,266,No
4832,1188,1188,10.13,10.13,Yes,10,0.62,0,1,286,No
4920,1188,1188,5.1,5.1,No,?,0.1,0,0,1,No
6684,1188,1188,8.99,8.99,Yes,10,0.08,0,0,23,No
6825,324,324,5.33,5.33,Yes,10,0,0,0,0,No
8489,1188,1188,6.92,6.92,No,?,0,0,0,74,No
9151,1188,1188,5.33,5.33,No,?,0.32,0,0,10,No
9616,1188,1188,6.92,6.92,No,?,0,0,0,0,No
10602,2160,2160,10.13,10.13,No,?,0,0,0,92,No
10798,1188,1188,5.33,5.33,Yes,7,0.24,0,0,74,No
11041,1188,1188,6.92,6.92,No,?,0,0,0,168,No
11108,1620,1620,10.13,10.13,No,?,0.21,0,0,3,No
12424,1188,1188,5.33,5.33,No,?,0.02,0,0,66,No
13147,324,324,12.27,12.27,Yes,10,0,0,0,0,No
13201,1188,1188,6.92,6.92,No,?,0,0,0,2,No
13758,1620,1620,5.33,5.33,No,?,0.25,0,0,140,No
13793,1188,1188,5.33,5.33,Yes,10,0.19,0,0,0,No
14467,1188,1188,5.33,5.33,No,?,0.1,0,0,0,No
14926,1188,1188,5.33,5.33,No,?,0,0,0,12,No
16530,1188,1188,5.33,5.33,No,?,0.24,0,0,40,No
16780,1620,1620,10.13,10.13,No,?,0.25,0,0,210,No
17783,1188,1188,5.99,5.99,Yes,10,0.56,0,0,300,No
18206,324,324,10.13,10.13,No,?,0,0,0,0,No
19871,1188,1188,5.33,5.33,No,?,0,0,0,0,No
19965,1188,1188,7.85,7.85,No,?,0,0,0,188,No
22274,1620,1620,10.13,10.13,No,?,0.3,0,0,47,No
23928,1188,1188,5.33,5.33,No,?,0.02,0,0,258,No
23938,1188,1188,5.33,5.33,No,?,0.24,0,0,21,No
24450,2160,2160,7.99,7.99,No,?,0.03,0,0,1,No
28201,1188,1188,6.09,6.09,No,?,0,0,0,0,No
28381,1188,1188,6.13,6.13,No,?,0,0,0,8,No
29550,1188,1188,5.33,5.33,No,?,0,0,0,0,No
30352,1188,1188,5.33,5.33,No,?,0,0,0,0,No
31210,1620,1620,5.33,5.33,No,?,0,0,0,0,No
31542,1188,1188,5.33,5.33,No,?,0.06,0,0,59,No
32493,1188,1188,5.33,5.33,No,?,0,0,0,0,No
33240,1188,1188,5.33,5.33,No,?,0,0,0,160,No
1166,648,648,5.33,5.33,Yes,7,0.78,0,0,9,No
1990,1188,1188,8,8,No,?,0,0,0,71,No
2688,1188,1188,5.99,5.99,No,?,0.53,0,0,25,No
8332,1188,1188,5.33,5.33,Yes,10,0.73,0,0,329,No
9027,1188,1188,5.87,5.87,No,?,0.01,0,0,8,No
10457,2160,2160,7.72,7.72,No,?,0,0,0,0,No
10685,1188,1188,5.99,5.99,Yes,5,0.37,0,0,233,No
11564,1188,1188,5.33,5.33,No,?,0.12,0,0,183,No
12326,1188,1188,28.77,28.77,Yes,9,0,0,0,0,No
12900,1188,1188,5.99,5.99,No,?,0.75,0,1,253,No
13208,648,648,5.33,5.33,No,?,0,0,0,0,No
18154,1620,1620,9.75,9.75,No,?,0.22,0,0,226,No
18192,1188,1188,6.92,6.92,No,?,0.17,0,0,120,No
23380,1620,1620,8,8,No,?,0.04,0,0,87,No
23398,1188,1188,4.12,4.12,Yes,10,0.47,0,0,276,No
25014,2160,2160,5.33,5.33,No,?,0,0,0,21,No
26468,648,648,50.67,50.67,No,?,0.63,0,0,124,No
27597,2160,2160,7.99,7.99,No,?,0,0,0,0,No
28235,1188,1188,6.92,6.92,No,?,0.06,0,0,317,No
31679,1620,1620,10.13,10.13,No,?,0.06,0,0,50,No
32931,1188,1188,4.12,4.12,Yes,8,0.05,0,0,22,No
1679,1188,1188,5.33,5.33,Yes,6,0.1,0,0,1,No
4843,1620,1620,5.33,5.33,No,?,0.76,0,0,278,No
4873,2160,2160,7.99,7.99,No,?,0,0,0,48,No
4941,1188,1188,5.87,5.87,No,?,0.07,0,0,107,No
5402,1620,1620,7.99,7.99,Yes,10,0.99,0,0,78,No
5658,1620,1620,5.33,5.33,No,?,0,0,0,0,No
7308,1188,1188,5.33,5.33,No,?,0,0,0,0,No
8443,1188,1188,5.99,5.99,No,?,0.09,0,0,1,No
8798,1188,1188,6.09,6.09,No,?,0.03,0,0,113,No
8919,1188,1188,8.99,8.99,No,?,0.22,0,0,7,No
9019,2160,2160,10.13,10.13,No,?,0,0,0,0,No
9227,1620,1620,10.13,10.13,No,?,0,0,0,0,No
9360,1188,1188,13.15,13.15,Yes,10,0.88,0,1,295,No
9386,1620,1620,10.38,10.38,No,?,0.01,0,0,55,No
9700,1188,1188,5.33,5.33,No,?,0,0,0,1,No
10329,1188,1188,8,8,No,?,0,0,0,0,No
10848,1080,1080,5.99,5.99,No,?,0,0,0,0,No
15019,1188,1188,10.13,10.13,No,?,0.43,0,0,129,No
16023,1188,1188,5.33,5.33,Yes,10,1,0,2,252,No
16588,1620,1620,5.33,5.33,No,?,0,0,0,207,No
16884,1188,1188,5.33,5.33,No,?,0,0,0,0,No
16958,1188,1188,5.33,5.33,No,?,0.03,0,0,311,No
17746,2160,2160,10.13,10.13,No,?,0,0,0,2,No
19832,1188,1188,5.33,5.33,No,?,0.12,0,0,64,No
20067,1188,1188,5.33,5.33,No,?,0.28,0,0,25,No
20318,1620,1620,5.69,5.69,No,?,0,0,0,93,No
20671,1188,1188,5.33,5.33,No,?,0,0,0,0,No
21539,1188,1188,5.33,5.33,No,?,0.01,0,0,175,No
23110,1188,1188,4.09,4.09,No,?,0,0,0,293,No
23143,2160,2160,8,8,Yes,10,0.63,0,0,298,No
23146,1188,1188,5.33,5.33,No,?,0,0,0,56,No
23215,1188,1188,5.33,5.33,No,?,0,0,0,19,No
23423,2160,2160,10.13,10.13,No,?,0,0,0,0,No
23899,1080,1080,6.92,6.92,Yes,8,0.85,0,0,0,No
24267,1188,1188,5.99,5.99,No,?,0,0,0,0,No
24399,2160,2160,5.33,5.33,No,?,0.99,0,1,140,No
24777,216,216,5.33,5.33,Yes,10,0,0,0,0,No
25534,1188,1188,5.33,5.33,No,?,0,0,0,3,No
26178,1188,1188,5.33,5.33,No,?,0.06,0,0,4,No
27829,2160,2160,5.33,5.33,Yes,8,0.23,0,0,6,No
28032,1188,1188,5.33,5.33,Yes,10,0.16,0,0,33,No
28722,1188,1188,5.33,5.33,No,?,0.02,0,0,266,No
28778,1188,1188,6.92,6.92,No,?,0,0,0,0,No
29319,648,648,5.33,5.33,No,?,0,0,0,0,No
30361,1188,1188,5.87,5.87,Yes,8,0.34,0,0,147,No
30433,1188,1188,6.92,6.92,Yes,8,0.22,0,0,27,No
31669,1188,1188,5.33,5.33,No,?,0,0,0,0,No
31712,1620,1620,5.33,5.33,No,?,0,0,0,0,No
32839,2160,2160,5.69,5.69,No,?,0.2,0,0,234,No
33140,1188,1188,8,8,Yes,8,0.1,0,0,5,No
1398,1188,1188,6.09,6.09,No,?,0,0,0,0,No
2354,1620,1620,5.99,5.99,No,?,0,0,0,67,No
2710,1188,1188,5.33,5.33,No,?,0.12,0,0,94,No
4504,1188,1188,4.12,4.12,No,?,0.03,0,0,188,No
4597,2160,2160,10.13,10.13,No,?,0,0,0,0,No
4630,2160,2160,5.33,5.33,No,?,0,0,0,36,No
4690,2160,2160,5.33,5.33,No,?,0,0,0,0,No
4721,1188,1188,6.92,6.92,Yes,6,0.08,0,0,144,No
4728,648,648,5.33,5.33,No,?,0.45,0,0,90,No
5051,1188,1188,10.13,10.13,No,?,0,0,0,10,No
5143,1188,1188,4.09,4.09,No,?,0,0,0,0,No
5467,1188,1188,5.33,5.33,No,?,0,0,0,1,No
6096,1188,1188,8.61,8.61,No,?,0.1,0,0,22,No
6131,1188,1188,5.99,5.99,No,?,0.02,0,0,0,No
6362,2160,2160,5.33,5.33,No,?,0.05,0,0,162,No
6464,1188,1188,8,8,No,?,0,0,0,268,No
6908,1080,1080,6.92,6.92,No,?,0.08,0,0,8,No
6977,1188,1188,5.33,5.33,No,?,0.82,0,0,22,No
7051,1188,1188,5.33,5.33,No,?,0.31,0,0,203,No
7280,2160,2160,5.33,5.33,No,?,0.06,0,0,0,No
7511,1188,1188,5.33,5.33,No,?,0,0,0,0,No
9158,1188,1188,6.92,6.92,No,?,0.04,0,0,256,No
9189,2160,2160,6.13,6.13,No,?,0,0,0,0,No
9246,1620,1620,5.33,5.33,No,?,0.16,0,0,26,No
9455,1188,1188,5.33,5.33,Yes,7,1,0,2,92,No
9762,2160,2160,5.33,5.33,No,?,0.03,0,0,238,No
9773,216,216,5.33,5.33,No,?,0,0,0,0,No
11036,2160,2160,6.92,6.92,No,?,0,0,0,8,No
11062,1188,1188,5.33,5.33,No,?,0,0,0,0,No
11153,1620,1620,5.33,5.33,No,?,0,0,0,29,No
11549,1188,1188,8,8,No,?,0.72,0,0,28,No
12380,648,648,5.33,5.33,No,?,0.02,0,0,0,No
12569,1188,1188,10.13,10.13,No,?,0,0,0,0,No
12709,2160,2160,5.87,5.87,No,?,0,0,0,38,No
13877,1188,1188,5.33,5.33,No,?,0,0,0,0,No
14976,540,540,10.13,10.13,No,?,0,0,0,0,No
15801,1188,1188,5.33,5.33,No,?,0.06,0,0,13,No
15808,2160,2160,10.13,10.13,No,?,0.09,0,0,10,No
16460,1188,1188,5.33,5.33,No,?,0.03,0,0,2,No
16595,1188,1188,10.38,10.38,No,?,0.09,0,0,17,No
16666,1188,1188,5.99,5.99,No,?,0.02,0,0,329,No
17623,1188,1188,6.13,6.13,No,?,0,0,0,0,No
17663,1188,1188,6.92,6.92,No,?,0,0,0,296,No
17710,2160,2160,5.87,5.87,No,?,0,0,0,0,No
17828,2160,2160,5.99,5.99,No,?,0,0,0,0,No
18971,2160,2160,5.33,5.33,Yes,10,0.05,0,0,27,No
19768,1188,1188,5.33,5.33,No,?,0.63,0,0,2,No
19931,1188,1188,5.33,5.33,No,?,0.06,0,0,227,No
20051,1620,1620,8,8,No,?,0,0,0,10,No
20162,1188,1188,5.33,5.33,Yes,10,0.06,0,0,58,No
20196,1188,1188,6.09,6.09,Yes,10,0.07,0,0,5,No
20346,1188,1188,5.33,5.33,No,?,0,0,0,0,No
22401,1188,1188,8,8,No,?,0,0,0,0,No
22755,1188,1188,5.33,5.33,No,?,0,0,0,0,No
22871,1188,1188,5.99,5.99,No,?,0.62,0,0,125,No
22939,1188,1188,5.33,5.33,No,?,0.02,0,0,42,No
23303,2160,2160,5.33,5.33,Yes,10,1,0,0,267,No
23314,1188,1188,5.33,5.33,No,?,0,0,0,59,No
23732,648,648,5.33,5.33,No,?,1,0,0,182,No
24534,1188,1188,6.09,6.09,No,?,0,0,0,0,No
24691,1188,1188,5.33,5.33,No,?,0,0,0,0,No
24693,1188,1188,5.99,5.99,No,?,0.24,0,0,284,No
24815,2160,2160,5.33,5.33,No,?,0,0,0,3,No
26162,1080,1080,5.99,5.99,Yes,10,0.91,0,0,157,No
26180,2160,2160,5.87,5.87,No,?,0,0,0,1,No
26337,1620,1620,5.33,5.33,No,?,0,0,0,176,No
26352,1620,1620,5.33,5.33,No,?,0,0,0,67,No
27373,1620,1620,6.92,6.92,No,?,0,0,0,0,No
27382,1620,1620,8,8,No,?,0,0,0,0,No
27754,2160,2160,5.33,5.33,No,?,0.04,0,0,1,No
28007,2160,2160,5.33,5.33,No,?,0.07,0,0,49,No
28479,1188,1188,5.33,5.33,No,?,0.29,0,0,170,No
28724,1620,1620,8,8,No,?,0.98,0,0,287,No
29032,1080,1080,5.33,5.33,No,?,0,0,0,178,No
29151,648,648,7.99,7.99,No,?,0.51,0,0,12,No
29487,2160,2160,8,8,No,?,0.03,0,0,110,No
30086,1188,1188,33.91,33.91,Yes,6,1,0,0,0,No
30952,1188,1188,7.77,7.77,No,?,0.12,0,0,11,No
30971,1188,1188,6.13,6.13,Yes,10,0.8,0,1,158,No
31702,2160,2160,5.99,5.99,No,?,0,0,0,0,No
32523,2160,2160,8,8,No,?,0,0,0,0,No
33180,1620,1620,4.62,4.62,No,?,0,0,0,0,No
33337,1188,1188,5.33,5.33,No,?,0.16,0,0,265,No
1410,1620,1620,5.33,5.33,No,?,0,0,0,0,No
4680,1188,1188,10.13,10.13,No,?,0,0,0,0,No
4900,1188,1188,10.13,10.13,No,?,0,0,0,2,No
4970,1188,1188,7.85,7.85,Yes,10,0.3,0,0,6,No
5673,2160,2160,7.99,7.99,Yes,9,0.24,0,0,39,No
5757,216,216,10.13,10.13,No,?,0,0,0,0,No
8760,2160,2160,7.99,7.99,No,?,0,0,0,0,No
10696,2160,2160,7.99,7.99,No,?,0.02,0,0,8,No
11467,1620,1620,10.75,10.75,No,?,0,0,0,0,No
12621,1620,1620,15.53,15.53,Yes,10,0.59,0,0,291,No
14886,1080,1080,6.92,6.92,Yes,10,0.7,0,0,136,No
22581,1188,1188,10.13,10.13,No,?,0,0,0,0,No
26262,1620,1620,10.13,10.13,Yes,9,0.23,0,0,46,No
28986,1188,1188,10.13,10.13,No,?,1,0,0,21,No
29289,1188,1188,11.39,11.39,No,?,0.06,0,0,205,No
31692,648,648,12.27,12.27,No,?,0.16,0,0,51,No
31796,1188,1188,10.13,10.13,No,?,0.01,0,0,1,No
33530,1620,1620,5.1,5.1,No,?,0.33,0,0,144,No
1846,2160,2160,9.56,9.56,No,?,0.02,0,0,251,No
6662,2160,2160,10.13,10.13,No,?,0.18,0,0,25,No
6842,2160,2160,7.99,7.99,No,?,0,0,0,0,No
8646,2160,2160,10.13,10.13,Yes,10,0.35,0,0,277,No
9786,2160,2160,10.13,10.13,No,?,0.09,0,0,97,No
15881,1188,1188,10.13,10.13,No,?,0.07,0,0,11,No
18734,1188,1188,25.6,25.6,No,?,0,0,0,115,No
19016,2160,2160,10.13,10.13,Yes,10,0.44,0,0,9,No
22836,1188,1188,9.56,9.56,Yes,10,1,0,0,6,No
26227,1620,1620,79.99,79.99,No,?,0.15,0,0,296,No
32885,2160,2160,7.99,7.99,No,?,0.06,0,0,246,No
5125,1188,1188,10.13,10.13,Yes,7,0.2,0,0,110,No
7198,2160,2160,7.99,7.99,No,?,0,0,0,1,No
13019,2160,2160,12.41,12.41,No,?,0.24,0,0,46,No
14139,1620,1620,9.8,9.8,No,?,0.27,0,0,313,No
22473,1188,1188,10.13,10.13,No,?,0.39,0,0,19,No
22552,2160,2160,5.33,5.33,No,?,0,0,0,0,No
22950,1620,1620,10.13,10.13,Yes,10,0.09,0,0,242,No
24368,1188,1188,10.13,10.13,Yes,8,0.23,0,0,200,No
28354,1188,1188,12.41,12.41,No,?,0.09,0,0,0,No
28787,1620,1620,5.33,5.33,No,?,0,0,0,0,No
28895,540,540,12.27,12.27,Yes,8,0.46,0,0,25,No
31742,1620,1620,5.33,5.33,No,?,0.02,0,0,118,No
32320,1188,1188,10.75,10.75,No,?,0,0,0,50,No
1795,1080,1080,80,80,Yes,10,0.5,0,0,1,No
14108,2160,2160,10.13,10.13,No,?,0.36,0,0,124,No
16203,324,324,10.13,10.13,No,?,0.97,0,0,26,No
18978,1080,1080,5.33,5.33,No,?,0,0,0,77,No
27098,1188,1188,6.13,6.13,No,?,0,0,0,28,No
27602,1188,1188,5.97,5.97,No,?,0.01,0,0,0,No
28865,1620,1620,10.13,10.13,No,?,0.22,0,0,1,No
29226,2160,2160,8,8,No,?,0,0,0,0,No
30232,1620,1620,10.13,10.13,Yes,10,0.61,0,0,6,No
33183,1188,1188,9.64,9.64,Yes,8,1,0,0,6,No
5435,540,540,10.13,10.13,No,?,0.04,0,0,0,No
11500,1620,1620,10.75,10.75,No,?,0.32,0,0,321,No
12286,2160,2160,7.99,7.99,No,?,0,0,0,147,No
15009,2160,2160,10.13,10.13,Yes,7,0.14,0,0,14,No
16049,1620,1620,10.13,10.13,Yes,10,0.89,0,0,307,No
16306,2160,2160,7.99,7.99,No,?,0.16,0,0,11,No
19013,1620,1620,10.13,10.13,No,?,0.02,0,0,210,No
23808,540,540,7.57,7.57,No,?,0.31,0,0,2,No
24125,2160,2160,7.99,7.99,No,?,0,0,0,0,No
32413,2160,2160,10.13,10.13,No,?,0.1,0,0,48,No
1673,648,648,10.13,10.13,No,?,0.28,0,0,68,No
1779,1620,1620,9.8,9.8,No,?,0.07,0,0,143,No
2658,1188,1188,6.53,6.53,No,?,0.36,0,0,157,No
2879,2160,2160,8,8,No,?,0,0,0,0,No
9766,1080,1080,10.13,10.13,No,?,0.16,0,0,0,No
11016,2160,2160,10.13,10.13,No,?,0,0,0,297,No
13355,2160,2160,6.13,6.13,No,?,0,0,0,0,No
13526,1620,1620,10.13,10.13,No,?,0.02,0,0,8,No
13675,1080,1080,8,8,No,?,0.62,0,1,21,No
14094,1188,1188,12.41,12.41,No,?,0,0,0,0,No
14672,2160,2160,10.13,10.13,Yes,9,0.16,0,0,0,No
16367,2160,2160,7.99,7.99,No,?,0,0,0,0,No
27693,2160,2160,7.99,7.99,No,?,0,0,0,290,No
30069,1620,1620,8,8,No,?,0.02,0,0,35,No
31640,2160,2160,5.33,5.33,No,?,0.08,0,0,5,No
32309,324,324,10.13,10.13,No,?,0,0,0,0,No
2636,1620,1620,5.33,5.33,No,?,0.02,0,0,3,No
5107,1620,1620,8.85,8.85,No,?,0.02,0,0,62,No
5120,1188,1188,11.21,11.21,Yes,9,1,0,0,266,No
5417,1620,1620,9.8,9.8,No,?,0.08,0,0,106,No
6072,1080,1080,8,8,No,?,0,0,0,0,No
6249,1188,1188,26.13,26.13,Yes,10,1,0,1,255,No
6869,2160,2160,12.41,12.41,No,?,0.03,0,0,228,No
7457,1620,1620,10.13,10.13,No,?,0.04,0,0,0,No
8971,1620,1620,10.13,10.13,No,?,0.49,0,0,304,No
9136,648,648,8,8,No,?,0.12,0,0,0,No
20205,2160,2160,9.56,9.56,No,?,0,0,0,0,No
22312,1080,1080,8,8,No,?,0.24,0,0,285,No
23311,1620,1620,10.13,10.13,Yes,8,0.78,0,1,190,No
23816,648,648,8,8,No,?,0.48,0,0,68,No
24065,1188,1188,23.62,23.62,Yes,10,0.42,0,0,115,No
30441,1620,1620,8,8,No,?,0.21,0,0,183,No
3562,1620,1620,9.8,9.8,No,?,0.75,0,1,86,No
4415,2160,2160,7.99,7.99,No,?,0.03,0,0,208,No
5194,1188,1188,23.62,23.62,Yes,9,1,0,1,89,No
6984,1620,1620,10.13,10.13,Yes,8,0.35,0,0,111,No
9229,324,324,5.33,5.33,No,?,0,0,0,0,No
22634,648,648,10.13,10.13,No,?,0,0,0,0,No
23083,2160,2160,7.99,7.99,No,?,0,0,0,0,No
24382,2160,2160,7.99,7.99,No,?,0,0,0,0,No
27855,2160,2160,10.13,10.13,No,?,0.04,0,0,125,No
30172,1188,1188,6.53,6.53,No,?,0.6,0,0,304,No
32545,1620,1620,10.13,10.13,No,?,0.53,0,0,31,No
33674,1620,1620,10.13,10.13,Yes,10,0.59,0,0,101,No
4779,2160,2160,7.99,7.99,No,?,0.03,0,0,0,No
4938,1188,1188,10.13,10.13,No,?,0.06,0,0,302,No
5130,2160,2160,7.99,7.99,No,?,0,0,0,0,No
6083,1188,1188,5.9,5.9,No,?,0,0,0,0,No
10701,648,648,10.13,10.13,No,?,1,0,0,89,No
10931,2160,2160,7.99,7.99,No,?,0,0,0,0,No
18177,2160,2160,10.13,10.13,No,?,0.15,0,0,104,No
18680,2160,2160,7.99,7.99,Yes,8,0.25,0,0,46,No
19839,2160,2160,11.21,11.21,Yes,8,0.31,0,0,69,No
20344,1620,1620,10.13,10.13,No,?,0,0,0,105,No
22204,1620,1620,10.13,10.13,Yes,10,0.9,0,0,0,No
22250,2160,2160,7.99,7.99,No,?,0,0,0,136,No
29041,1188,1188,5.33,5.33,No,?,0.12,0,0,124,No
31255,1620,1620,5.33,5.33,Yes,7,0.09,0,0,0,No
33288,1188,1188,5.33,5.33,No,?,0,0,0,0,No
2165,2160,2160,7.99,7.99,No,?,0,0,0,28,No
2795,2160,2160,9.56,9.56,No,?,0,0,0,41,No
4922,1620,1620,5.33,5.33,No,?,0,0,0,82,No
6688,2160,2160,7.99,7.99,No,?,0.07,0,0,91,No
8729,1080,1080,5.97,5.97,No,?,0,0,0,0,No
9779,1188,1188,5.33,5.33,No,?,0,0,0,0,No
10997,2160,2160,7.99,7.99,No,?,0.15,0,0,134,No
11498,1620,1620,5.33,5.33,No,?,0,0,0,49,No
11527,2160,2160,5.33,5.33,No,?,0,0,0,0,No
14142,216,216,5.33,5.33,No,?,0,0,0,0,No
14452,1188,1188,5.33,5.33,No,?,0,0,0,0,No
16072,2160,2160,5.33,5.33,No,?,0.14,0,0,298,No
16311,2160,2160,7.99,7.99,No,?,0.01,0,0,237,No
16326,1620,1620,10.13,10.13,Yes,10,0.12,0,0,243,No
20048,2160,2160,7.99,7.99,No,?,0.03,0,0,216,No
20115,1620,1620,5.33,5.33,No,?,0,0,0,249,No
22899,1188,1188,10.13,10.13,No,?,0.1,0,0,308,No
22911,1620,1620,21.82,21.82,No,?,0.19,0,0,5,No
23940,1188,1188,5.33,5.33,No,?,0,0,0,0,No
24809,1188,1188,9.8,9.8,No,?,0.5,0,0,208,No
26183,648,648,5.9,5.9,No,?,0.21,0,0,187,No
27170,2160,2160,5.33,5.33,No,?,0,0,0,173,No
28089,1188,1188,9.8,9.8,Yes,9,0.12,0,0,272,No
28609,1080,1080,5.33,5.33,Yes,10,0.62,0,1,27,No
29622,2160,2160,7.99,7.99,No,?,0,0,0,0,No
30385,1188,1188,7.93,7.93,No,?,0,0,0,54,No
31671,1188,1188,5.33,5.33,No,?,0.05,0,0,122,No
31689,1188,1188,5.33,5.33,No,?,0,0,0,0,No
31795,2160,2160,4.13,4.13,No,?,0.61,0,0,315,No
33396,2160,2160,5.33,5.33,No,?,0.16,0,0,130,No
1222,1188,1188,10.13,10.13,Yes,9,0.4,0,0,246,No
2038,1188,1188,9.56,9.56,No,?,0,0,0,0,No
2278,2160,2160,5.33,5.33,No,?,0,0,0,0,No
2695,2160,2160,6.53,6.53,No,?,0,0,0,313,No
5269,1080,1080,5.9,5.9,No,?,0,0,0,54,No
5696,1620,1620,5.33,5.33,No,?,0,0,0,0,No
6296,1620,1620,19.73,19.73,Yes,6,0.25,0,0,3,No
6668,1620,1620,5.33,5.33,Yes,10,0.43,0,0,1,No
8635,2160,2160,5.33,5.33,No,?,0,0,0,4,No
8746,2160,2160,10.13,10.13,No,?,0.29,0,0,180,No
10165,2160,2160,6.53,6.53,Yes,10,0.22,0,0,2,No
10680,1620,1620,5.33,5.33,No,?,0.6,0,0,146,No
10708,2160,2160,5.33,5.33,No,?,0,0,0,0,No
11304,1188,1188,5.33,5.33,Yes,10,0.04,0,0,18,No
11399,2160,2160,5.33,5.33,No,?,0.02,0,0,261,No
