arousal,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std
0.012366035,0.015633,0.003187,452.728415,0.017362,5.07365,3.303138,0.14929,122.620103,22.374011,0.274583,0.032272,1648.232325,153.049349,0.120407,0.016675,0.469606,0.342667,20.079387,3.520804,3.49445,0.010011,-0.022716,-0.027275,0.001331,-0.276992,0.592424,-0.058956,0.153956,-0.033009,-0.073057,-0.033852,0.026964,0.424472,0.162073,0.141132,0.1452,0.135296,0.194462,0.23451,0.183955,0.172184,0.180941,0.161541,0.163185,0.146677,0.056733,0.113068,2780.115967,363.964157,6990.126343,965.461397,12.515069,3.742427,0.371351,0.747137,0.013884,2784.577014,199.063794,4.810479,0.591956,12.963457,2.9282,0.251466,0.103238,0.477854,0.138984,-0.0247,0.109228
0.015663644,0.018863,0.005802,599.284407,0.021483,4.091653,3.643172,0.095931,146.149542,24.198943,0.328193,0.039157,2548.431031,307.692618,0.187254,0.033883,0.453723,0.701578,7.152379,1.502228,3.052159,-0.224634,0.094744,0.02899,-0.014524,0.346831,-0.349228,0.102011,0.297988,0.203115,0.175741,-0.178078,-0.309843,0.426168,0.159659,0.150551,0.149534,0.141114,0.268503,0.221258,0.259346,0.217887,0.152272,0.171539,0.169849,0.173222,0.027119,0.087108,6339.419861,1080.473025,10927.33795,1008.762748,16.046901,2.061384,0.271242,0.77863,0.016726,3722.047042,369.695951,4.944961,0.949225,13.569139,6.339095,0.142727,0.092032,0.479612,0.089098,-0.021209,0.070068
0.017312448,0.018239,0.005838,548.99338,0.017707,1.309329,3.5382,0.114132,151.27958,45.848457,0.299113,0.070683,1744.698778,371.204197,0.121714,0.023498,0.407972,0.444357,19.019715,5.164546,3.26522,-0.056618,0.045465,-0.051939,0.089602,-0.257025,0.316897,-0.088645,-0.001505,-0.328964,-0.0142,-0.000275,-0.028822,0.544312,0.20009,0.18069,0.229269,0.182962,0.32954,0.408422,0.305044,0.28244,0.267481,0.200972,0.249507,0.21461,0.055945,0.106066,3013.930664,978.763209,7057.731628,1384.348393,11.227671,3.591381,0.604757,0.743223,0.028369,2815.951841,285.129227,5.226456,0.893712,15.631971,6.476611,0.309479,0.177997,0.48215,0.139126,-0.034071,0.097973
0.022258862,0.017005,0.029727,631.982855,0.082417,0.818331,3.453098,0.287234,108.900977,24.918248,0.576544,0.117673,3991.299721,906.167155,0.320056,0.09715,0.475403,0.108124,5.301177,2.694426,1.446488,0.080899,-0.020934,-0.040052,0.076898,-0.194913,0.348047,-0.018911,0.072397,-0.141234,0.06065,-0.037303,0.01189,0.744661,0.183201,0.165477,0.159869,0.148887,0.494141,0.342921,0.275896,0.258215,0.265316,0.222425,0.19355,0.190921,0.033026,0.081254,8708.288625,2230.272192,13918.15252,2448.783874,32.253189,1.569795,0.537541,0.851755,0.040424,4482.041377,766.500118,6.325797,2.190739,19.806929,36.415999,0.513714,0.517033,0.372575,0.204994,-0.042343,0.075157
0.027205276,0.018586,0.017612,706.171635,0.054076,1.309329,3.273255,0.227288,80.959151,7.703013,0.744378,0.129515,6172.36956,1080.50142,0.400832,0.051289,0.477956,0.43917,2.521029,0.555701,-0.027374,0.089332,0.059306,0.023868,0.035638,0.260589,0.181745,-0.037327,0.106572,-0.049115,0.09895,0.090344,0.09564,0.555999,0.180659,0.180961,0.145615,0.133369,0.340036,0.285311,0.25565,0.246037,0.207258,0.185494,0.172393,0.16087,0.061124,0.13109,12128.08319,1223.278262,15614.17419,815.051041,143.352464,0.592153,0.312892,0.885121,0.06032,5047.28763,336.318331,6.163711,2.366255,19.947683,20.179677,0.341179,0.546283,0.236923,0.249819,-0.022673,0.060139
0.030502885,0.026759,0.005866,548.584124,0.024257,6.055646,3.688792,0.151436,113.296713,21.453083,0.423027,0.068584,2005.644871,319.290188,0.105551,0.01852,0.458337,0.371461,14.9538,3.383362,1.946714,0.080513,0.090566,0.067189,0.072457,-0.369158,0.574921,0.068878,0.296839,-0.099126,0.171162,-0.029821,0.147894,0.408167,0.169871,0.177695,0.162096,0.148856,0.233305,0.297763,0.220133,0.206843,0.198725,0.187356,0.183956,0.172617,0.023545,0.076474,4075.786743,592.287646,6908.25531,895.053817,24.656632,2.79681,0.407864,0.772366,0.023461,2611.820828,202.512498,5.261156,1.062543,23.185023,6.751449,0.313159,0.18422,0.445206,0.127983,-0.016733,0.10896
0.03215169,0.015694,0.012699,625.4352,0.058716,1.963993,3.600021,0.480039,144.771736,7.976458,0.58536,0.14544,4628.589746,1364.309152,0.328589,0.097489,0.46749,0.372815,3.921383,2.204446,1.46994,0.284808,0.059318,0.075383,0.059506,0.296304,0.301877,0.06287,0.150407,0.083939,-0.042571,0.07413,0.19501,0.610912,0.207471,0.135223,0.146684,0.160303,0.593818,0.225549,0.226208,0.183655,0.208056,0.231333,0.171401,0.203796,0.044738,0.100062,9678.681335,2388.164864,14021.65924,2165.129503,20.496747,1.108154,0.666786,0.849056,0.076146,4670.038421,758.106832,5.247066,1.610278,14.578107,15.28036,0.388523,0.345584,0.406619,0.143424,-0.039308,0.081554
0.037098104,0.064716,0.024385,581.007871,0.013419,5.194805,3.74887,0.170579,146.584365,54.63123,0.201706,0.052542,1216.701996,282.893717,0.077906,0.019059,0.377017,0.542579,22.69537,6.589659,2.863863,0.055558,0.175261,0.170336,0.061726,0.361661,0.589597,0.053578,0.120188,-0.017508,0.134622,-0.000428,0.085219,0.546713,0.153494,0.154896,0.138736,0.150137,0.251232,0.228058,0.188204,0.200366,0.183573,0.178076,0.15602,0.163336,0.04677,0.126626,2354.790344,862.548966,6221.256409,1160.878497,46.432045,3.862264,0.670272,0.644556,0.048633,2499.238876,269.167135,4.875002,1.376243,50.614932,24.445758,0.300322,0.117669,0.42865,0.124157,-0.035573,0.087547
0.043693322,0.008749,0.001621,469.811974,0.131995,3.927987,3.124465,0.218205,103.597107,29.230884,0.550208,0.053597,3566.873683,895.466409,0.276219,0.026239,0.464634,0.475094,5.342764,0.543717,2.034629,0.345672,0.073699,-0.359321,0.116287,-0.032083,0.780586,-0.22106,0.14395,-0.01613,0.070294,0.079765,-0.143765,0.325459,0.170803,0.136001,0.144202,0.119248,0.180198,0.221742,0.186578,0.18076,0.159251,0.165274,0.158744,0.149767,0.072507,0.125509,8056.1878,1088.872459,12874.44304,718.22927,4.290069,1.679394,0.136526,0.843107,0.014719,4198.196843,157.126786,4.776931,0.508333,6.74492,1.567197,0.238149,0.122047,0.432773,0.104563,-0.036253,0.091633
0.046990932,0.032263,0.010465,345.073501,0.014015,3.764321,2.514429,0.214257,128.001316,15.244428,0.259221,0.038765,1804.806359,264.794105,0.132118,0.018967,0.469591,0.287914,12.115788,3.06255,3.061169,0.046348,0.106085,0.040438,0.046074,0.48741,0.178125,0.51048,0.306632,0.133309,0.016372,-0.072717,0.020276,0.48238,0.140817,0.12974,0.125489,0.133499,0.344384,0.230285,0.194502,0.198046,0.170136,0.145606,0.14698,0.141992,0.06608,0.142496,3928.059998,1135.730616,8602.738953,964.996319,43.842523,2.825752,0.42278,0.731082,0.025278,3135.205401,225.256396,5.105844,1.568831,25.641119,8.845998,0.299892,0.12259,0.469182,0.133637,-0.041491,0.105
0.050288541,0.042719,0.022888,156.918197,0.01783,0.818331,2.272265,0.170156,100.138722,36.966344,0.081525,0.013249,957.216216,149.892408,0.071022,0.01305,0.31438,0.884799,34.081977,8.029687,4.548178,0.107646,0.072815,-0.015274,0.110291,1.32135,0.5543,0.07983,0.414669,0.378924,0.149912,-0.028334,0.242867,0.592824,0.130159,0.11523,0.191349,0.117366,0.329496,0.414973,0.341143,0.210482,0.241965,0.226286,0.218534,0.165065,0.079275,0.133747,752.226563,250.733234,4228.537903,1562.752139,25.046326,5.309346,0.575483,0.543185,0.057362,2668.350748,473.359631,5.381378,2.236977,7.670286,5.697607,0.077151,0.07523,0.495683,0.081046,-0.037473,0.046653
0.051937345,0.012257,0.003169,550.997971,0.020598,3.246753,3.766446,0.179366,120.718984,39.97221,0.56546,0.082857,2803.132172,382.950665,0.132821,0.015313,0.47817,0.465308,12.957923,2.757528,1.662592,-0.097642,0.177245,-0.031289,0.076019,-0.016496,-0.017317,0.194069,0.289422,-0.178202,0.346301,-0.274038,0.091909,0.543043,0.218868,0.192715,0.169836,0.200219,0.345778,0.293485,0.367581,0.392187,0.344401,0.276774,0.226974,0.213591,0.027913,0.091461,5107.944946,527.469533,6685.655823,652.769172,16.193872,2.465056,0.495999,0.807786,0.015298,2832.505335,183.400839,5.157718,0.798181,10.6059,3.787567,0.270769,0.124252,0.56871,0.128786,-0.031242,0.110608
0.060181369,0.016665,0.007393,560.736015,0.015351,1.309329,2.891252,0.150252,110.128533,27.801047,0.2975,0.066575,1942.583412,311.882186,0.154414,0.040654,0.433698,0.308297,13.491323,4.824074,3.532948,-0.041946,0.048942,0.021293,-0.009327,-0.567862,0.264764,0.529844,0.394283,-0.000342,0.190776,0.206416,0.105026,0.478424,0.173743,0.162852,0.161417,0.161988,0.50409,0.217915,0.351621,0.184964,0.275352,0.202529,0.202849,0.18536,0.045716,0.109066,3128.370667,1217.495155,10222.84332,2396.586652,10.903578,3.114327,0.59207,0.737034,0.027246,3462.335342,520.067905,4.893377,0.551612,13.106441,7.198359,0.296604,0.148161,0.488061,0.139551,-0.021588,0.116326
0.061830173,0.057212,0.060173,444.792446,0.013483,1.636661,1.97934,0.167245,152.564456,22.832032,0.221509,0.160939,1409.8719,840.396219,0.116126,0.07438,0.411514,0.222155,33.199795,21.567834,3.338353,-0.233016,0.098617,-0.036127,-0.004786,0.340342,0.795461,0.102246,0.247067,0.200788,-0.034377,0.118649,0.102376,0.788189,0.136489,0.153414,0.142993,0.136785,0.574494,0.26819,0.205362,0.195678,0.309664,0.166262,0.191507,0.153479,0.050814,0.117136,2191.431379,1743.020051,6013.529885,3866.463025,130.213795,4.809277,1.820018,0.661088,0.125396,2758.242287,776.890137,5.141357,1.792451,38.914804,45.642661,0.261943,0.169558,0.416144,0.121048,-0.010404,0.078118
0.063478978,0.401917,0.101314,276.565516,0.011936,7.528642,4.13218,0.171386,110.055281,32.424425,0.071036,0.02304,738.635223,220.607987,0.068824,0.02348,0.365284,0.358852,28.723532,8.899778,2.326469,0.144224,0.131379,0.111647,0.102278,0.646752,0.561733,0.392635,0.336953,0.268684,0.222139,0.18857,0.167574,0.404845,0.062714,0.059167,0.053075,0.047939,0.234116,0.153435,0.110072,0.128515,0.087374,0.09956,0.067127,0.059329,0.063709,0.137697,176.078796,204.114323,4514.077148,2822.254098,3298.457342,4.937021,0.804834,0.426541,0.036787,2797.347093,404.516344,4.62902,1.505018,355.962265,136.52127,0.37834,0.207073,0.365245,0.111815,-0.026528,0.091117
0.065127782,0.007812,0.001644,662.06338,0.018942,1.472995,3.379355,0.127036,110.174211,24.455614,0.644216,0.035887,4268.044632,254.172605,0.312901,0.027637,0.477322,0.281646,4.254685,0.367456,1.533509,-0.037846,0.008821,-0.080783,-0.080575,-0.153624,-0.087133,-0.045153,-0.070546,-0.028495,0.022006,-0.082343,-0.001646,0.232217,0.147992,0.132229,0.132009,0.131417,0.206572,0.184035,0.176498,0.171715,0.146393,0.157538,0.143246,0.138398,0.04332,0.111143,8699.010315,420.006985,13030.59357,484.728913,5.163718,1.296614,0.107868,0.889196,0.011045,4172.32792,142.624216,4.790022,0.491103,6.902125,1.899701,0.268067,0.13521,0.484981,0.135819,-0.014985,0.104041
0.070074196,0.009889,0.002531,784.42313,0.018238,3.600655,3.281842,0.175717,112.298326,1.047169,0.416925,0.086844,2269.251871,260.94044,0.127774,0.013416,0.447951,0.448313,15.399121,1.43065,2.240475,0.250947,0.040345,-0.40873,0.101216,-0.09851,-0.379337,0.485829,1.055652,-0.971685,0.045091,0.121533,-0.17779,0.662771,0.197617,0.177272,0.194202,0.178934,0.1894,0.192925,0.23092,0.226037,0.215573,0.171408,0.143122,0.161299,0.057724,0.115106,4301.481628,485.894012,6966.036072,1106.424722,7.069123,3.085431,0.321409,0.777923,0.017991,3047.473162,244.8256,5.003489,0.871323,8.314292,2.45579,0.250594,0.119991,0.438688,0.108213,-0.032364,0.089682
0.073371805,0.010783,0.003285,741.010389,0.017892,1.472995,3.023351,0.148047,113.203091,19.427494,0.858224,0.034555,6263.506803,223.943192,0.451695,0.033665,0.47972,0.412036,3.022959,0.127355,-0.385452,0.016736,0.006049,-0.051931,0.125091,-0.014796,0.240638,-0.336538,0.244679,-0.152282,-0.023585,0.126741,-0.079419,0.323678,0.136647,0.138637,0.138349,0.122677,0.19458,0.170154,0.16817,0.163952,0.164569,0.141222,0.152674,0.143214,0.020016,0.072562,11402.2348,270.697429,15623.37067,468.900392,23.480534,0.832575,0.068055,0.928585,0.006528,4636.399443,179.50789,4.928957,1.343568,9.365658,3.032934,0.334016,0.176642,0.38475,0.110219,-0.0215,0.091743
0.07502061,0.00875,0.010526,579.235694,0.037879,1.800327,3.08744,0.117084,94.76641,34.277186,0.523039,0.133607,3942.195293,1605.536029,0.323626,0.14085,0.480069,0.18869,7.864509,5.558692,2.132864,0.043908,0.046371,0.065086,0.017107,-0.100223,0.298373,-0.037169,0.207341,-0.133906,0.117983,-0.04349,0.08717,0.828647,0.169748,0.165478,0.141469,0.154298,0.623867,0.344488,0.295589,0.269811,0.229262,0.219648,0.203125,0.18862,0.081062,0.134093,8483.49884,4195.704677,14154.98566,4015.798911,9.180045,2.050248,0.845482,0.848457,0.052784,4507.809302,1186.788504,5.553439,1.53067,10.868746,14.476238,0.576485,0.591613,0.384505,0.212012,-0.030315,0.090521
0.083264633,0.015829,0.002738,502.181031,0.020433,4.418985,3.438692,0.107456,125.053298,22.492237,0.644066,0.039132,4214.919985,326.964549,0.3002,0.023917,0.47428,0.312811,4.369843,0.581369,1.494363,-0.145158,-0.118325,-0.016417,-0.050768,-0.475065,-0.080663,-0.194946,-0.012274,-0.177701,-0.180579,-0.259971,-0.104341,0.285602,0.165464,0.144895,0.151707,0.155487,0.224348,0.189231,0.194815,0.187702,0.173599,0.176093,0.176466,0.155546,0.069042,0.144523,8762.667847,831.974423,13859.80133,716.729277,30.921846,1.421796,0.165357,0.885412,0.010503,4284.792176,230.164443,4.850903,0.858591,14.122678,2.683472,0.240873,0.095924,0.492872,0.151259,-0.027201,0.116617
0.09645507,0.021811,0.007604,456.491681,0.017409,2.454992,3.095823,0.138033,117.787121,40.524246,0.469385,0.048108,2510.371739,346.990346,0.148662,0.022037,0.469828,0.433824,8.979149,2.633011,2.392291,-0.089409,0.059668,-0.059559,-0.068211,-0.508805,0.595667,0.247974,-0.011313,0.057309,0.04121,-0.023273,-0.100812,0.385041,0.16473,0.149431,0.159729,0.149429,0.279586,0.202963,0.192694,0.18246,0.192437,0.193243,0.192729,0.196123,0.050672,0.10442,5068.781433,1257.613267,9711.384888,726.208907,27.93395,2.264239,0.444584,0.80717,0.021301,3217.500051,247.068753,5.20063,1.409999,17.469428,6.27288,0.283331,0.148987,0.486507,0.145572,-0.023327,0.104945
0.099752679,0.00924,0.002365,704.491686,0.01877,6.710311,2.931636,0.136591,120.749574,13.894608,0.704499,0.046859,4023.687075,242.406934,0.108897,0.018937,0.397181,0.868576,11.924766,1.364473,2.039045,1.224887,-0.531531,0.700039,-0.780395,0.478405,-1.267787,-0.863938,0.518825,-0.877108,0.222449,-0.240665,-0.141759,0.371934,0.258407,0.164526,0.158829,0.167335,0.148881,0.18458,0.244376,0.198438,0.233323,0.162731,0.179899,0.147591,0.043334,0.108595,6589.563904,328.610877,7305.722351,566.028404,5.167483,2.270575,0.218336,0.695417,0.024292,3213.447365,222.621908,4.814764,0.658773,7.954064,2.738464,0.294927,0.373771,0.516883,0.124514,-0.081284,0.063258
0.104699093,0.020511,0.005868,484.481245,0.016916,4.091653,3.477197,0.262423,111.647027,45.428722,0.280348,0.043636,1584.369336,186.960865,0.107011,0.016665,0.451933,0.508388,22.646789,4.318225,3.521369,-0.015046,0.114473,0.05339,0.058547,-0.411666,0.506396,0.001922,0.119826,-0.169561,0.110417,0.04552,0.094206,0.441958,0.189189,0.173185,0.153453,0.158812,0.34287,0.280344,0.233482,0.193944,0.210485,0.187962,0.202139,0.182476,0.049953,0.100322,2573.800964,397.903337,6122.248535,1040.695407,14.521842,3.97504,0.417742,0.737454,0.022955,2606.922366,196.638519,4.879642,0.771745,17.967606,6.337293,0.247589,0.119328,0.400329,0.132631,0.003681,0.083946
0.107996702,0.019065,0.004051,576.212472,0.015673,2.94599,3.512583,0.120065,99.331964,22.614063,0.466921,0.090644,2465.923368,279.629258,0.117659,0.012323,0.480205,0.404554,9.431859,1.184846,2.260561,0.111339,0.150283,0.134886,-0.057336,-0.109688,0.516765,-0.10728,0.336223,-0.003846,0.023356,0.165652,-0.021438,0.573345,0.189875,0.18596,0.170361,0.168844,0.241832,0.294478,0.275027,0.277842,0.270208,0.195501,0.187792,0.196341,0.056292,0.129157,4774.673767,620.392067,9153.181458,568.014002,23.731343,2.206062,0.228709,0.802012,0.018667,2960.998802,184.799491,4.908669,0.601595,16.261428,3.847319,0.269303,0.11637,0.446145,0.120819,-0.0511,0.091175
0.114591921,0.00745,0.009797,717.568276,0.111838,2.715655,3.126292,0.763387,85.659656,0.199144,0.475957,0.138135,2647.6624,499.609885,0.118079,0.051674,0.453506,0.367141,16.094631,9.395242,2.508678,-0.500218,0.143666,0.094252,0.372994,-0.945348,1.267933,-0.813497,0.686707,-0.787753,0.896385,-0.627998,0.444676,0.905678,0.289371,0.219115,0.25327,0.329592,0.71991,0.467587,0.412881,0.479233,0.428135,0.357093,0.327602,0.187841,0.056443,0.106909,4233.427734,1093.16787,12636.44623,5985.039116,7.753489,3.146997,0.794518,0.771063,0.031112,3951.621987,1244.81686,5.475476,1.438924,9.50579,14.613743,0.397778,0.503838,0.37078,0.252088,-0.033013,0.072389
0.116240725,0.020573,0.008686,614.897613,0.022927,3.109656,3.57284,0.197955,108.266283,28.012427,0.36488,0.06834,1840.331871,327.86992,0.096254,0.031396,0.437288,0.83014,24.436447,5.881232,2.489852,-0.163026,-0.350386,-0.444841,0.26097,-0.744997,0.458846,-0.109899,-0.092227,0.01749,0.050922,-0.202289,0.008287,0.596846,0.164718,0.160365,0.167827,0.199132,0.258831,0.219764,0.229295,0.169578,0.186773,0.158614,0.146294,0.126334,0.054532,0.135499,3053.587646,572.328885,6008.660889,1424.425817,12.223907,3.949036,0.477422,0.720319,0.019553,2568.511871,456.100621,4.910701,1.05801,12.680604,5.587587,0.226868,0.133102,0.443893,0.104469,-0.02722,0.06941
0.11788953,0.032089,0.010264,347.997543,0.01441,6.873977,4.098207,0.186482,125.273245,24.612996,0.994929,0.007278,12262.72067,366.200131,0.386498,0.062634,0.496575,0.431724,2.909572,0.335919,-2.273163,-0.036857,0.033334,0.123351,-0.002816,0.668063,0.729504,0.883157,-0.270444,0.144099,-0.001708,-0.02075,0.371955,0.752797,0.255093,0.206969,0.196035,0.191232,0.337471,0.390774,0.296082,0.257395,0.267528,0.27006,0.239322,0.222169,0.044569,0.109093,16461.81976,712.446016,18572.70172,461.403289,613.96188,-0.273498,0.159799,0.927761,0.010329,3866.91611,292.273754,4.934529,1.842054,34.692016,15.007473,0.120524,0.054479,0.227131,0.035989,-0.020167,0.038148
0.121187139,0.020939,0.006247,538.302653,0.015953,2.454992,3.794785,0.169624,99.353382,14.420784,0.428909,0.072415,2592.529396,561.154399,0.177378,0.035405,0.464615,0.373086,8.948132,3.290455,2.49364,0.068035,-0.02704,0.064975,0.071723,-0.079991,0.430792,0.060491,0.048023,-0.160064,0.012128,0.016673,0.126713,0.48771,0.168889,0.164049,0.165081,0.151468,0.330256,0.235162,0.250203,0.189501,0.205094,0.194776,0.196962,0.211581,0.084417,0.137596,5391.106567,1695.13357,10415.7898,1649.224126,16.76648,2.290699,0.548934,0.803007,0.029592,3482.429786,443.805373,5.416518,1.174729,17.490395,4.971571,0.313676,0.173209,0.492167,0.13882,-0.035553,0.115506
0.127782358,0.021251,0.005518,842.610487,0.017762,1.636661,3.346896,0.239926,119.164731,29.314101,0.511104,0.062423,2101.602081,180.632785,0.055381,0.011128,0.459586,0.361145,23.117531,4.327126,2.043608,0.123449,0.209545,0.0128,0.053111,-0.827271,0.255222,0.018876,0.005471,0.076602,0.241944,-0.150488,-0.193298,0.39175,0.154543,0.148088,0.141767,0.137683,0.319693,0.17925,0.223198,0.159297,0.182712,0.192948,0.15554,0.157342,0.030382,0.103986,3791.413879,450.060938,6068.505249,355.674547,36.530705,3.311432,0.452279,0.790352,0.013655,2145.748795,143.150737,4.925333,1.152547,18.193105,5.099869,0.257109,0.133347,0.399933,0.098374,-0.024321,0.077504
0.129431162,0.006387,0.005163,422.557184,0.024193,4.418985,3.481359,0.227087,102.67681,29.534275,0.526351,0.176002,4553.993921,1528.981284,0.354089,0.098345,0.480201,0.289599,5.12743,2.981028,2.113847,-0.189132,0.146159,0.085287,-0.156066,0.805854,0.348419,0.283504,0.167543,0.04324,-0.134845,-0.057201,-0.182032,0.904505,0.176322,0.133026,0.149787,0.185783,0.325327,0.326103,0.160512,0.165015,0.200834,0.273594,0.137755,0.119916,0.043628,0.11324,10295.11414,4393.652988,15585.59784,3650.754156,1.987449,1.483061,0.715557,0.843241,0.059557,5224.093019,1386.194376,5.949008,2.884446,8.242092,7.773373,0.373293,0.462745,0.343078,0.225983,-0.023563,0.073108
0.136026381,0.023458,0.032138,1145.197845,0.070393,0.818331,3.310546,0.112976,98.898825,32.999596,0.87002,0.125183,4102.396904,922.714011,0.155306,0.062099,0.389388,0.323623,14.611695,7.838536,-1.158885,-0.006602,0.012874,-0.050789,-0.001256,-1.348787,0.586919,-0.398194,0.070274,-0.206106,-0.086512,-0.362014,-0.101039,1.75226,0.337714,0.286067,0.277446,0.233577,0.963745,0.804408,0.515289,0.45626,0.44932,0.485628,0.442638,0.367965,0.0635,0.107875,5836.142203,2120.198465,10212.81175,3348.538526,386.963689,2.836228,0.997996,0.808701,0.053593,2863.983731,647.777834,6.467459,1.786547,26.112821,32.532303,0.300387,0.442821,0.315643,0.251265,-0.026783,0.064851
0.13932399,0.058439,0.038387,286.288502,0.022705,2.291326,2.459611,0.18515,133.833328,35.661251,0.181217,0.103665,1433.998255,558.228602,0.114694,0.051853,0.249951,0.60282,20.891011,8.881115,3.444604,0.015625,0.053854,-0.014496,0.124968,0.983555,0.629673,0.016432,0.191081,0.054358,-0.078092,0.017844,-0.024276,0.630494,0.254965,0.155373,0.23588,0.285553,0.389795,0.264606,0.249198,0.215428,0.235032,0.212199,0.19463,0.22011,0.046337,0.120359,2160.13916,1676.555818,7298.051147,2567.990885,11.220703,3.885608,0.992095,0.613422,0.086937,2930.085442,556.963736,5.064184,1.264742,40.536831,33.794979,0.156924,0.186158,0.486116,0.097361,-0.035005,0.064555
0.147568013,0.065119,0.016477,482.521182,0.014179,6.546645,3.306746,0.120914,131.668556,35.457829,0.200327,0.034853,1171.790417,178.349746,0.082219,0.014923,0.427335,0.408935,25.014393,5.06218,3.104318,0.01996,-0.065103,-0.048002,-0.010062,-0.13621,0.435831,0.111634,0.228312,0.013068,0.064118,-0.060896,0.029858,0.406823,0.14798,0.128878,0.139573,0.130769,0.18966,0.178539,0.170057,0.174066,0.148156,0.151888,0.144492,0.151992,0.044302,0.098873,2112.990417,424.953176,5465.575562,753.257588,96.822502,4.133278,0.461049,0.66474,0.03245,2378.292661,200.748751,4.827228,1.037614,54.781517,20.658704,0.333734,0.195557,0.402582,0.123214,-0.028515,0.086742
0.154163232,0.033652,0.013318,390.672924,0.015047,2.12766,2.777449,0.250666,142.446518,41.841033,0.231362,0.035512,1481.792403,157.824035,0.095212,0.013159,0.470154,0.309783,20.457413,4.499583,3.729492,0.104441,0.028146,0.077896,0.037895,0.033547,0.323514,0.121066,0.253617,0.009566,-0.002382,-0.049364,-0.036302,0.46994,0.199258,0.159623,0.157045,0.133944,0.34598,0.266914,0.260056,0.207944,0.213062,0.196065,0.225381,0.189781,0.081517,0.148862,2489.911194,554.672699,6550.759277,882.838511,60.806693,3.731916,0.484363,0.728885,0.016151,2527.984492,179.603163,5.12073,1.33818,26.955974,10.193444,0.234046,0.10076,0.437802,0.131586,-0.021383,0.099462
0.157460841,0.029317,0.004073,647.945712,0.023218,7.037643,3.371297,0.31938,156.334917,9.930318,0.331061,0.034607,1683.661827,110.441356,0.079844,0.009183,0.473504,0.643742,21.748237,3.019025,2.895156,-0.024075,-0.039304,-0.069465,0.142087,-0.506613,0.187742,-0.059178,0.195729,-0.054378,-0.051914,-0.104263,0.0042,0.376711,0.150442,0.136742,0.140302,0.143386,0.248038,0.189038,0.183625,0.18544,0.159786,0.160346,0.152557,0.145354,0.050828,0.120243,3147.885132,325.889423,5983.493958,408.482771,35.57547,3.527483,0.306466,0.756807,0.011167,2271.751373,117.373951,4.711308,0.663489,21.211875,4.042163,0.205764,0.075322,0.413956,0.126667,-0.029512,0.091677
0.162407255,0.022506,0.010409,919.056635,0.015788,3.273322,3.556027,0.247549,73.983449,27.396298,0.667261,0.086162,3708.85148,666.254939,0.138765,0.026143,0.278499,0.965006,6.886825,2.252124,1.899238,-0.33803,0.513654,-0.04555,-0.371212,0.169451,0.810115,-0.683163,0.171895,0.851665,-0.757782,0.644481,-0.054244,0.441746,0.175513,0.165212,0.157425,0.150297,0.245659,0.278221,0.220179,0.205365,0.228571,0.222447,0.187453,0.153085,0.044018,0.119453,6986.447754,2832.127337,13862.08923,1916.21514,9.742639,1.995853,0.387755,0.693339,0.041021,4216.900194,566.312599,5.116259,0.829492,13.418428,6.297967,0.057261,0.101345,0.545161,0.066728,-0.087423,0.03224
